,A10,A7,B8,C9,D10,E8,F9,G10,G7,H8
ENSMUSG00000082689,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000027468,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074680,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000074679,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000062124,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074678,0,25,6,0,2,1,0,0,2,0
ENSMUSG00000000359,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000087148,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000019188,4989,3442,3542,5386,3126,3430,4722,2190,4005,4523
ENSMUSG00000042814,34,218,40,213,380,179,509,312,180,163
ENSMUSG00000097722,0,2,1,0,5,0,4,0,0,0
ENSMUSG00000042745,4585,1626,1048,21515,1732,7323,12335,272,2034,1236
ENSMUSG00000082318,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000009876,0,3,2,6,0,3,5,0,1,0
ENSMUSG00000093306,0,0,0,0,0,1,1,2,1,0
ENSMUSG00000007659,1666,1222,1206,2130,2801,1710,2496,1361,865,1396
ENSMUSG00000027469,9143,4503,4969,10206,6913,6246,10343,6017,3754,6398
ENSMUSG00000093746,0,0,1,0,1,1,2,0,0,0
ENSMUSG00000027470,1,2,3,1,7,5,9,1,2,8
ENSMUSG00000074676,0,1,0,0,0,1,1,2,3,8
ENSMUSG00000042662,0,0,0,0,4,5,0,0,2,0
ENSMUSG00000074673,19,6,7,22,12,31,16,1,22,8
ENSMUSG00000089898,0,0,0,0,1,0,0,0,0,3
ENSMUSG00000027472,954,587,651,1197,795,806,1428,613,842,1080
ENSMUSG00000003283,70,4,5,10,3,30,6,4,54,19
ENSMUSG00000068040,3126,1352,1677,3439,2635,2521,3007,1851,1535,1602
ENSMUSG00000074671,3,2,5,4,9,2,6,5,3,3
ENSMUSG00000051413,660,403,426,433,889,422,574,356,425,515
ENSMUSG00000046020,1596,672,695,1237,1055,1286,1340,661,603,850
ENSMUSG00000027475,2536,404,813,1133,956,1378,1197,607,338,818
ENSMUSG00000073236,88,54,61,66,48,62,89,53,52,48
ENSMUSG00000042548,3657,1686,1920,2937,2813,3123,3248,2081,2075,1655
ENSMUSG00000061411,53,27,31,203,15,126,33,5,34,31
ENSMUSG00000082283,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056941,1456,504,663,1380,784,746,1284,740,520,1000
ENSMUSG00000079000,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000027478,153,86,78,109,100,105,101,99,82,87
ENSMUSG00000082079,0,0,1,0,5,0,0,0,0,0
ENSMUSG00000027479,10050,4114,4463,8469,6052,6765,8569,6066,3771,5363
ENSMUSG00000044083,4,11,3,5,7,4,5,14,0,1
ENSMUSG00000083097,24,29,31,35,38,21,28,32,35,50
ENSMUSG00000068009,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074665,0,3,0,1,4,0,5,1,0,4
ENSMUSG00000027485,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038572,0,1,0,0,1,0,0,1,1,0
ENSMUSG00000083732,3,3,1,2,2,2,6,4,4,3
ENSMUSG00000027487,505,263,307,479,373,488,516,308,275,349
ENSMUSG00000027488,2948,2015,2446,4465,2393,2202,3031,1749,2773,2179
ENSMUSG00000038533,1744,762,749,1363,1044,1271,1391,657,753,959
ENSMUSG00000027489,59,70,122,65,50,33,76,43,76,29
ENSMUSG00000038523,65,134,268,748,23,112,218,26,751,206
ENSMUSG00000078129,1,2,3,3,3,3,2,2,1,0
ENSMUSG00000027490,3286,1607,1615,3539,1831,2137,3535,1398,1460,1965
ENSMUSG00000000876,701,524,478,1121,376,751,481,419,679,511
ENSMUSG00000097602,8,2,3,6,1,3,1,4,0,1
ENSMUSG00000059842,257,118,164,218,142,176,201,117,155,156
ENSMUSG00000085483,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038467,8289,6672,6955,9674,12361,6468,11679,4945,6408,10104
ENSMUSG00000082064,36,28,18,33,29,31,44,29,25,36
ENSMUSG00000098640,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000027593,11247,9311,10218,18542,12501,10370,15583,8746,9184,11901
ENSMUSG00000027596,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074656,5829,5010,3301,6059,7348,4663,7306,5032,4227,6173
ENSMUSG00000084897,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027597,2289,1205,1312,1825,1969,1992,1953,1447,992,1937
ENSMUSG00000027598,1921,875,1011,1500,1238,1592,1401,907,952,1308
ENSMUSG00000082596,0,0,0,0,1,1,0,0,0,0
ENSMUSG00000047459,5052,4585,3781,8906,5454,4361,8594,4684,6448,5432
ENSMUSG00000027602,1242,1540,897,2393,725,1430,2037,825,1623,1159
ENSMUSG00000038383,1495,1008,750,1836,1307,1101,1558,1005,1192,993
ENSMUSG00000038375,859,968,902,1817,390,787,948,647,909,777
ENSMUSG00000038369,3087,1194,1381,2122,1814,1911,2099,1403,1191,1642
ENSMUSG00000080237,1,1,1,0,2,3,0,2,0,1
ENSMUSG00000083341,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027603,55,280,121,243,337,292,31,66,155,94
ENSMUSG00000027605,623,446,453,1142,286,517,401,286,291,429
ENSMUSG00000093624,0,0,1,0,1,0,1,0,0,0
ENSMUSG00000093687,0,0,0,1,0,1,0,0,1,0
ENSMUSG00000027610,4503,1141,1894,5847,2479,2951,5446,1394,1863,2372
ENSMUSG00000085317,1,0,0,0,1,0,1,0,0,0
ENSMUSG00000085010,2,0,0,0,0,0,0,0,1,0
ENSMUSG00000074652,0,1,4,16,7,6,3,0,9,1
ENSMUSG00000038324,6989,2978,4068,5978,5420,5423,6566,3703,2232,4652
ENSMUSG00000088695,0,0,1,0,1,0,6,0,0,0
ENSMUSG00000038312,2130,1679,1491,2541,2017,1607,2007,1220,1550,1708
ENSMUSG00000027611,470,985,614,875,1494,511,656,639,1108,979
ENSMUSG00000027612,6,3,3,4,7,2,6,2,2,17
ENSMUSG00000074649,2737,1530,1849,2892,1774,1350,3240,1375,1804,2367
ENSMUSG00000027613,8872,2401,4199,6761,8228,4841,7798,3789,1262,5906
ENSMUSG00000086754,6,3,0,11,6,4,7,1,5,3
ENSMUSG00000074647,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000005882,1648,659,777,2202,1460,1321,1652,871,820,1047
ENSMUSG00000038259,76,2,1,56,3,12,7,1,9,1
ENSMUSG00000038241,4735,2131,2492,3811,3058,3118,4706,2779,2201,2074
ENSMUSG00000074646,25,28,12,18,19,22,11,4,36,10
ENSMUSG00000005881,4769,3108,2789,4729,3187,3945,4672,2686,3295,3506
ENSMUSG00000013338,2,0,1,2,7,3,1,2,10,0
ENSMUSG00000038180,89,58,56,116,44,95,104,52,98,32
ENSMUSG00000074643,8,2,1,1,4,2,3,0,1,1
ENSMUSG00000103285,12,11,13,10,15,13,22,10,19,6
ENSMUSG00000089824,737,454,519,940,662,727,690,594,681,526
ENSMUSG00000027618,1786,657,709,1417,949,1128,1440,766,957,826
ENSMUSG00000067847,1646,1844,1255,3294,1692,1458,3053,1000,3230,1674
ENSMUSG00000027620,9337,6456,6144,8389,7919,7194,8935,6279,7518,6474
ENSMUSG00000038116,2940,1822,1723,2786,2135,2436,2535,1473,2454,1524
ENSMUSG00000046229,1340,2916,953,1262,341,241,1229,40,1640,1140
ENSMUSG00000038085,86,48,65,59,38,50,77,35,50,55
ENSMUSG00000081751,1,1,0,1,0,0,0,2,0,0
ENSMUSG00000082321,17,8,15,24,11,10,17,11,18,13
ENSMUSG00000084017,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000102869,433,56,97,128,154,224,157,68,48,108
ENSMUSG00000061272,2,1,2,1,0,0,1,2,2,2
ENSMUSG00000027624,6019,1609,2096,6624,2646,5327,3945,1442,1580,2737
ENSMUSG00000086872,1,0,0,1,0,0,0,0,0,0
ENSMUSG00000085524,1,0,1,0,0,0,0,0,0,3
ENSMUSG00000027628,1360,293,482,1100,937,1067,854,440,335,602
ENSMUSG00000055494,4,8,12,2,11,3,6,11,8,16
ENSMUSG00000061689,2229,2281,1769,2921,3622,2023,3432,2251,2617,2116
ENSMUSG00000086638,7,4,6,12,6,9,9,5,5,6
ENSMUSG00000067818,61,225,41,120,45,87,12,195,462,41
ENSMUSG00000082196,1,0,1,0,0,0,0,1,0,3
ENSMUSG00000087179,101,83,133,58,267,229,72,144,62,77
ENSMUSG00000062175,484,479,626,587,670,595,601,443,445,604
ENSMUSG00000085741,78,58,55,78,59,65,94,38,75,31
ENSMUSG00000102323,3,0,0,0,0,0,1,3,2,1
ENSMUSG00000074629,15,10,9,13,11,14,20,8,12,3
ENSMUSG00000098755,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027637,2332,596,911,1155,1287,1119,1543,1045,322,1099
ENSMUSG00000027636,37,13,30,60,20,32,50,7,43,16
ENSMUSG00000080880,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083831,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027634,2621,1010,1161,2882,1255,1716,1769,1169,950,1177
ENSMUSG00000098750,1,0,0,0,0,0,0,0,1,0
ENSMUSG00000082163,264,186,192,303,205,253,285,188,215,162
ENSMUSG00000027635,1315,784,793,1180,1017,1058,1053,702,888,734
ENSMUSG00000055485,995,303,469,970,683,1013,1287,426,232,456
ENSMUSG00000074628,0,0,0,1,0,0,3,1,0,0
ENSMUSG00000027639,6547,2396,5334,5827,13980,6381,7465,3119,3138,6562
ENSMUSG00000027641,3380,1918,1974,2635,1861,2038,2283,1490,1991,1927
ENSMUSG00000084113,4,1,2,2,3,2,0,1,6,0
ENSMUSG00000074627,3,0,2,2,3,1,3,3,2,2
ENSMUSG00000027642,15237,5004,6389,15619,8391,8976,10977,6251,7108,7999
ENSMUSG00000027643,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063019,1654,650,869,1791,1040,1000,1548,900,522,1170
ENSMUSG00000027646,4060,1522,1990,2049,3803,2165,2964,1987,1137,2643
ENSMUSG00000081740,4,6,6,11,7,2,12,5,12,9
ENSMUSG00000082329,4,1,2,3,2,1,3,3,2,7
ENSMUSG00000087445,32,12,7,35,20,17,27,18,26,6
ENSMUSG00000067787,840,267,326,810,679,572,963,495,276,488
ENSMUSG00000067786,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000077990,5,0,0,0,0,2,1,2,2,0
ENSMUSG00000087547,3,1,1,3,1,0,3,4,2,2
ENSMUSG00000027649,2033,1331,1217,2110,2166,1819,2709,1890,1100,1583
ENSMUSG00000062846,25,7,13,17,23,22,24,14,18,16
ENSMUSG00000037843,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000027650,1704,684,726,1283,936,1153,1125,764,879,873
ENSMUSG00000027651,1806,734,905,1414,1289,1250,1187,736,1043,953
ENSMUSG00000100860,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000037820,1648,41,1278,1406,142,992,347,139,1176,891
ENSMUSG00000092283,1,0,0,0,0,0,0,0,1,0
ENSMUSG00000037813,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000016024,0,3,0,6,1,2,1,1,17,1
ENSMUSG00000085385,868,355,378,478,1305,692,930,582,339,582
ENSMUSG00000044349,18,0,0,30,0,1,0,3,271,0
ENSMUSG00000064585,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000083715,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000027652,3381,975,1191,1888,1492,1933,2231,1082,943,1146
ENSMUSG00000081800,0,1,1,2,1,1,1,4,0,1
ENSMUSG00000084644,3,1,2,4,2,4,2,4,2,0
ENSMUSG00000044405,1,1,1,1,2,0,0,1,1,0
ENSMUSG00000074625,13,14,16,19,127,9,2,16,26,18
ENSMUSG00000037771,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037761,552,244,259,592,642,417,575,327,283,329
ENSMUSG00000093120,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037754,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027654,1763,672,953,2337,1120,1143,2091,1144,758,1207
ENSMUSG00000027655,880,515,518,798,923,871,862,546,530,547
ENSMUSG00000074623,1,0,0,0,0,0,0,0,1,1
ENSMUSG00000074622,30,94,24,9,189,45,21,43,77,144
ENSMUSG00000078956,0,3,0,0,1,1,3,1,0,2
ENSMUSG00000070544,4325,2346,2075,4383,3711,3221,3979,2604,3191,2760
ENSMUSG00000016933,2480,1222,1070,2114,1382,3212,2351,1279,1512,1455
ENSMUSG00000098889,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035877,818,251,332,685,337,562,518,348,386,347
ENSMUSG00000085303,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000027412,117,83,54,57,149,91,56,48,172,100
ENSMUSG00000050700,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000057133,1301,775,717,1648,931,1449,1354,789,1103,756
ENSMUSG00000067745,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000081099,2,4,0,7,3,2,3,3,3,2
ENSMUSG00000081151,2,0,0,1,0,0,0,0,1,0
ENSMUSG00000083374,5,3,4,2,2,0,4,3,4,1
ENSMUSG00000053141,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000084919,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000082296,0,0,0,0,0,1,0,0,0,1
ENSMUSG00000083567,56,53,28,72,60,49,77,95,52,24
ENSMUSG00000082514,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000016921,9241,5886,5166,7021,7954,6813,7827,6094,4912,7293
ENSMUSG00000035576,5,2,2,0,0,13,0,5,8,2
ENSMUSG00000080962,3,0,0,2,0,2,1,1,1,3
ENSMUSG00000017868,470,184,100,33,211,66,124,68,208,205
ENSMUSG00000017858,1195,584,536,1097,798,1164,1033,553,684,827
ENSMUSG00000017861,2269,715,972,1388,1566,1129,1652,1092,442,1392
ENSMUSG00000099091,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086152,0,0,0,0,0,1,0,1,0,0
ENSMUSG00000074607,0,1,0,1,0,0,0,0,0,0
ENSMUSG00000017817,0,0,0,0,1,1,2,2,2,0
ENSMUSG00000035399,299,243,241,364,386,322,597,301,290,269
ENSMUSG00000099632,15,45,32,33,26,30,69,23,48,40
ENSMUSG00000017943,8,8,1,18,9,10,12,5,0,5
ENSMUSG00000048486,705,147,213,715,495,478,503,307,191,242
ENSMUSG00000053353,2,1,1,3,0,2,0,0,0,0
ENSMUSG00000078949,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046840,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000017679,1170,588,622,760,912,866,821,593,553,639
ENSMUSG00000017707,4458,3313,3313,4889,2800,3856,4298,2841,3615,3119
ENSMUSG00000058812,1,1,0,1,0,1,4,3,3,3
ENSMUSG00000035268,1233,612,529,1713,627,893,1106,400,851,601
ENSMUSG00000087129,0,0,0,0,1,0,0,0,1,0
ENSMUSG00000017697,465,225,257,423,315,411,866,265,173,424
ENSMUSG00000027656,346,268,151,2962,236,2731,1393,252,205,515
ENSMUSG00000035238,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000018326,10942,5622,5539,12587,8526,8696,10932,6710,6751,6767
ENSMUSG00000054582,52,4,12,71,17,47,36,18,100,10
ENSMUSG00000018322,2208,946,1261,1911,2090,1624,2663,1315,1469,1324
ENSMUSG00000018209,1970,843,900,1266,1392,1343,1524,859,837,900
ENSMUSG00000085538,2,0,0,0,1,1,1,0,0,0
ENSMUSG00000042845,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051769,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040132,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000017002,0,1,1,7,46,251,22,0,36,4
ENSMUSG00000016995,2,3,7,0,17,6,7,3,3,5
ENSMUSG00000017007,0,0,1,0,0,0,1,0,1,0
ENSMUSG00000017009,5559,3717,3836,5876,6998,7551,6200,3515,7266,5014
ENSMUSG00000045503,564,297,355,567,583,407,664,523,325,437
ENSMUSG00000085760,0,3,2,0,0,3,7,1,2,1
ENSMUSG00000017720,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000017734,79,92,98,79,80,34,131,107,57,87
ENSMUSG00000017721,4831,1176,2036,2573,3003,2655,2959,1598,1167,2204
ENSMUSG00000086179,1,7,3,0,17,1,0,10,4,0
ENSMUSG00000017723,0,12,4,1,36,1,3,13,4,11
ENSMUSG00000074595,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000070533,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067704,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000074593,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076434,11,3,1,15,4,5,5,1,4,4
ENSMUSG00000017299,2016,1601,1281,2067,1774,1418,2358,1403,1188,1668
ENSMUSG00000086453,10,2,6,9,7,10,3,9,2,7
ENSMUSG00000088226,1,4,1,4,6,8,3,2,2,3
ENSMUSG00000001403,5857,4520,4664,9876,5838,3370,7804,3009,4617,7091
ENSMUSG00000017300,0,3,7,3,4,5,3,0,3,3
ENSMUSG00000050373,998,693,666,1334,640,808,1406,391,659,729
ENSMUSG00000017307,875,335,369,970,654,524,818,353,459,476
ENSMUSG00000045822,366,226,222,337,259,216,377,258,197,223
ENSMUSG00000017764,817,150,297,529,435,457,480,206,143,328
ENSMUSG00000017767,2,0,2,2,0,2,2,2,0,2
ENSMUSG00000039873,98,212,164,128,181,117,174,95,190,162
ENSMUSG00000017760,12185,11599,9154,16639,11361,10859,16377,7223,21479,10111
ENSMUSG00000017754,2642,1645,1591,6870,1191,2829,4721,945,2871,1658
ENSMUSG00000039849,1629,884,918,1676,1104,1435,1346,816,1107,1348
ENSMUSG00000039834,2032,790,926,1329,1348,1192,1601,905,929,873
ENSMUSG00000085436,113,72,74,119,157,50,206,125,37,75
ENSMUSG00000017737,0,14,7,0,2,7,0,0,6,16
ENSMUSG00000017740,34,58,25,43,25,69,28,16,113,23
ENSMUSG00000039804,1811,910,880,1648,1432,1377,1665,1101,871,1263
ENSMUSG00000017652,0,0,0,0,0,1,0,0,2,0
ENSMUSG00000053166,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086630,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000017664,1379,511,585,1007,894,913,1022,693,492,643
ENSMUSG00000017670,3681,937,1242,3314,1436,2625,3254,1216,1358,1348
ENSMUSG00000056824,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000017667,685,332,357,722,743,628,702,359,436,431
ENSMUSG00000027670,1,0,0,25,0,1,1,0,1,0
ENSMUSG00000018459,3,0,2,48,0,3,0,1,3,2
ENSMUSG00000039725,338,232,162,330,241,266,341,200,239,260
ENSMUSG00000027661,14,78,43,163,157,218,110,112,133,65
ENSMUSG00000017897,1,18,0,0,47,1,0,0,0,0
ENSMUSG00000081758,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000039671,3012,3003,3029,5631,2556,4904,4624,2590,3219,2628
ENSMUSG00000085274,0,1,3,0,3,1,1,0,0,3
ENSMUSG00000086820,3,0,0,2,0,0,0,1,0,0
ENSMUSG00000084816,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000087351,0,2,1,1,0,0,5,5,0,0
ENSMUSG00000027678,2258,677,851,1150,1195,960,1354,674,779,867
ENSMUSG00000006800,8,25,176,284,301,239,456,95,22,196
ENSMUSG00000087617,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085129,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081123,0,0,0,2,1,0,2,0,1,5
ENSMUSG00000085682,0,0,0,1,0,0,0,0,0,1
ENSMUSG00000039621,16,0,3,18,26,20,6,5,13,6
ENSMUSG00000042854,141,105,69,115,123,102,150,66,73,110
ENSMUSG00000074582,3370,1201,1531,2048,1807,2459,2418,1410,1358,1133
ENSMUSG00000002718,7110,2036,2816,5586,4677,5968,5384,3377,2297,3140
ENSMUSG00000090397,13,12,7,19,23,13,22,15,14,6
ENSMUSG00000039536,4658,2369,2676,5369,3205,3909,4501,2081,2797,2965
ENSMUSG00000082665,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000017999,5162,2189,2203,3571,3928,3723,4644,2727,2298,2814
ENSMUSG00000039501,2221,1161,2400,2278,4461,1818,2468,890,1265,3498
ENSMUSG00000074578,500,675,510,313,531,375,514,339,715,1459
ENSMUSG00000081946,1,0,0,1,0,1,0,0,1,0
ENSMUSG00000086605,0,0,0,0,0,0,0,1,0,1
ENSMUSG00000050556,0,1,0,0,0,0,1,0,0,1
ENSMUSG00000017969,0,2,1,1,4,1,0,0,0,0
ENSMUSG00000017929,2122,1868,2552,3009,2872,1948,4382,1104,2047,2857
ENSMUSG00000039463,854,457,425,681,777,790,646,434,518,426
ENSMUSG00000047030,1165,339,504,856,722,813,687,381,382,588
ENSMUSG00000006418,1894,1432,1879,1877,2930,1748,2142,962,1437,2639
ENSMUSG00000082687,3,1,1,2,1,3,1,4,1,2
ENSMUSG00000042821,663,336,183,1563,235,786,447,167,360,461
ENSMUSG00000085596,0,2,0,4,0,2,0,0,0,2
ENSMUSG00000081511,0,3,0,1,1,1,1,1,0,0
ENSMUSG00000078923,8,4,12,9,14,9,16,9,7,11
ENSMUSG00000090213,1965,1263,1164,2466,1500,1106,2382,1312,1586,1267
ENSMUSG00000093476,3,1,1,2,1,4,0,1,0,1
ENSMUSG00000085914,4,4,0,1,3,1,0,2,4,1
ENSMUSG00000056501,765,2105,669,931,1237,832,1529,282,2633,1031
ENSMUSG00000006462,8,4,0,7,6,10,12,7,9,6
ENSMUSG00000084797,25,11,14,19,24,24,31,15,2,11
ENSMUSG00000087624,21,3,12,30,22,14,14,8,6,10
ENSMUSG00000087684,1,12,2,0,2,2,1,2,6,5
ENSMUSG00000085411,0,1,0,0,3,0,0,2,1,1
ENSMUSG00000027540,4399,1727,2378,3339,3935,2996,3131,1941,2593,2758
ENSMUSG00000074577,18,11,9,10,15,28,4,6,7,13
ENSMUSG00000086411,2,3,0,2,2,0,1,2,0,0
ENSMUSG00000092849,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044641,921,547,484,253,917,517,490,324,603,560
ENSMUSG00000087648,3,1,0,0,3,7,0,0,11,1
ENSMUSG00000092923,2,0,1,0,1,0,0,0,0,0
ENSMUSG00000051149,50,15,13,11,5,22,25,8,5,6
ENSMUSG00000078919,113,58,78,141,117,109,165,64,106,53
ENSMUSG00000074576,325,251,133,332,196,173,350,141,225,217
ENSMUSG00000083342,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074575,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000027544,44,8,1,46,19,15,21,15,89,6
ENSMUSG00000027546,0,1,0,1,2,1,3,0,0,0
ENSMUSG00000077761,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027551,1425,531,567,1070,1066,994,1174,602,612,878
ENSMUSG00000085350,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047907,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052056,474,454,392,348,660,453,455,348,444,365
ENSMUSG00000084013,56,72,32,64,55,38,35,40,58,60
ENSMUSG00000013523,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000086999,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000084067,12,2,7,10,5,9,8,7,7,4
ENSMUSG00000038567,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000052033,821,913,541,1344,1315,847,1383,1055,1022,872
ENSMUSG00000085495,1,1,0,0,4,3,5,0,0,0
ENSMUSG00000027560,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080955,0,0,0,1,1,0,0,0,0,0
ENSMUSG00000083793,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027495,289,140,127,316,227,224,359,153,105,164
ENSMUSG00000027496,3960,1568,1937,3636,2863,2577,4136,2607,1026,2856
ENSMUSG00000027498,1807,790,868,1507,1898,1500,2164,1243,685,1145
ENSMUSG00000074570,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000087633,1,1,0,2,0,0,1,0,0,1
ENSMUSG00000027502,2732,1622,1456,3074,2681,2485,3710,1842,1473,2209
ENSMUSG00000027505,3,7,1,2,7,4,6,5,3,2
ENSMUSG00000081344,94,100,66,117,92,80,118,98,105,104
ENSMUSG00000028640,0,0,0,2,0,0,1,0,0,0
ENSMUSG00000008999,0,2,1,0,3,0,3,1,1,3
ENSMUSG00000005883,1,18,5,0,9,0,0,1,1,0
ENSMUSG00000027509,2510,1012,1045,1911,2513,1942,2671,1616,1134,1405
ENSMUSG00000027510,1449,1088,1012,728,2286,680,1059,854,857,1236
ENSMUSG00000092596,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000087442,0,0,0,0,0,0,0,1,0,1
ENSMUSG00000027513,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027514,14,173,245,30,3155,159,373,38,62,1121
ENSMUSG00000038400,778,2353,1689,396,1058,322,2389,2629,117,2210
ENSMUSG00000087600,0,1,8,0,1,1,0,2,0,1
ENSMUSG00000027518,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027517,0,0,0,1,0,0,0,0,1,0
ENSMUSG00000055897,405,530,341,563,432,393,426,267,741,270
ENSMUSG00000027519,2878,1601,1437,2761,2405,1974,2741,1753,1750,1866
ENSMUSG00000098588,0,1,0,0,0,0,0,0,0,1
ENSMUSG00000057047,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000054455,5449,2363,2694,4236,3871,3509,4495,2745,2673,2728
ENSMUSG00000082543,2,3,4,4,5,2,2,1,3,0
ENSMUSG00000081700,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082519,247,77,147,169,171,205,206,150,78,203
ENSMUSG00000027522,1397,611,563,973,1093,1226,1133,628,779,621
ENSMUSG00000039263,519,331,561,235,910,287,566,383,9,495
ENSMUSG00000065521,0,1,2,0,1,0,0,1,0,0
ENSMUSG00000065410,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086537,22,8,7,18,19,13,24,13,4,17
ENSMUSG00000027523,22966,32023,24581,56463,32644,34886,50093,28910,34472,33667
ENSMUSG00000090625,23,43,31,52,23,52,49,26,22,38
ENSMUSG00000016253,3302,1445,1421,3232,2254,2702,2564,1605,1839,1515
ENSMUSG00000016256,7580,6184,4216,9693,8742,5691,10756,4793,7333,4219
ENSMUSG00000082641,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000016255,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000016252,2501,2531,1784,4687,2935,2137,3403,2235,3732,2875
ENSMUSG00000016257,2907,2022,1817,3778,3070,2460,3603,2428,2218,2229
ENSMUSG00000027524,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078906,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000078905,3,1,3,4,4,2,2,3,1,5
ENSMUSG00000084050,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080888,1,1,0,0,1,0,0,0,0,0
ENSMUSG00000081949,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000090093,56,13,13,38,26,48,44,24,26,21
ENSMUSG00000078902,7,11,5,7,11,2,10,22,5,11
ENSMUSG00000078903,0,0,0,0,0,0,0,0,1,1
ENSMUSG00000084323,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000078897,1,0,0,2,0,1,1,0,0,2
ENSMUSG00000078896,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078889,0,0,0,1,0,1,0,0,0,0
ENSMUSG00000078887,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000089756,0,0,1,0,0,0,1,0,3,0
ENSMUSG00000078886,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078894,0,0,0,0,0,0,0,0,0,0
