"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prelid2.2",9.91607059353389e-09,-0.253751783176678,0.636,0.7,0.000253672917923784,"mixed mesoderm","Prelid2"
"Prelid2.3",6.35183316404055e-29,0.589597669498341,0.864,0.682,1.62492596002485e-24,"pharyngeal mesoderm","Prelid2"
"Prelid3b.1",5.55093213428443e-18,0.420121458587148,0.964,0.914,1.42003945859264e-13,"cardiac","Prelid3b"
"Prkaca.1",2.10399056234651e-07,-0.289905742872736,0.653,0.747,0.00538242865659485,"neural crest","Prkaca"
"Prkaca.2",1.34405508660123e-12,0.376086127406829,0.849,0.736,3.43836172254327e-08,"cardiac","Prkaca"
"Prodh.2",8.72720458633886e-17,-0.414031556024921,0.187,0.439,2.23259347727721e-12,"cardiac","Prodh"
"Prss35",3.61475283268086e-154,0.742688506853305,0.4,0.014,9.24726069656417e-150,"amnion","Prss35"
"Prxl2a",9.90226643211348e-14,-0.441411072379396,0.525,0.642,2.53319779866327e-09,"mesoderm progenitors","Prxl2a"
"Prxl2a.3",9.40761619045813e-26,-0.669489594890908,0.368,0.647,2.406656373843e-21,"presomitic mesoderm","Prxl2a"
"Prxl2a.4",5.66773051296279e-17,0.573573309760599,0.786,0.621,1.44991881982614e-12,"pharyngeal mesoderm","Prxl2a"
"Prxl2a.5",4.66151500032132e-14,0.554925489584562,0.854,0.623,1.1925087673822e-09,"foregut","Prxl2a"
"Prxl2a.6",1.36135822598032e-09,-0.626849798235737,0.354,0.636,3.48262661370286e-05,"extraembryonic mesoderm","Prxl2a"
"Prxl2a.7",4.73623640639226e-25,0.662423530952992,0.82,0.619,1.21162399748327e-20,"cardiac","Prxl2a"
"Prxl2a.8",1.32091864003792e-09,-0.414347765358872,0.479,0.64,3.37917406494501e-05,"somitic mesoderm","Prxl2a"
"Ptpmt1",1.68199062933758e-20,0.781136441558813,0.93,0.671,4.30286842797139e-16,"amnion","Ptpmt1"
"Ptpmt1.1",6.91552745255458e-30,-0.486254283901791,0.49,0.697,1.76913023291251e-25,"mid hindbrain","Ptpmt1"
"Ptpmt1.2",1.58227988378348e-13,-0.346413741494992,0.539,0.688,4.04778839869489e-09,"forebrain","Ptpmt1"
"Ptpmt1.4",1.60792502320405e-08,0.309842759642738,0.791,0.669,0.000411339379436059,"cardiac","Ptpmt1"
"Ptrh2",3.64346970353324e-16,-0.365667393000106,0.899,0.958,9.32072419557873e-12,"cardiac","Ptrh2"
"Ptrh2.1",1.24772469959445e-30,-0.810428197679731,0.77,0.96,3.19192932650253e-26,"endothelial","Ptrh2"
"Pus1.2",2.17025776716515e-09,-0.286614075319283,0.626,0.761,5.55195341996188e-05,"cardiac","Pus1"
"Pusl1",6.88898450224777e-09,-0.616698374427222,0.406,0.718,0.000176234001536502,"notochord","Pusl1"
"Pusl1.1",5.83770531687718e-13,-0.492436809999912,0.497,0.72,1.49340177416352e-08,"foregut","Pusl1"
"Pusl1.3",6.00549340663874e-13,-0.372977694602968,0.568,0.722,1.53632532328632e-08,"cardiac","Pusl1"
"Pxmp2",4.75746755868424e-18,0.700090849833451,0.64,0.303,1.2170553508626e-13,"amnion","Pxmp2"
"Pxmp2.1",9.58260480995609e-09,-0.255647069812785,0.157,0.319,0.000245142196248297,"pharyngeal mesoderm","Pxmp2"
"Pycr1",5.64329268484568e-106,0.937250064326421,0.747,0.334,1.44366713463722e-101,"mesoderm progenitors","Pycr1"
"Pycr1.1",6.07869134938286e-19,0.274080658912108,0.528,0.351,1.55505082099912e-14,"mixed mesoderm","Pycr1"
"Pycr1.2",2.02790014873521e-08,-0.392081984090832,0.209,0.383,0.000518777416049441,"neural crest","Pycr1"
"Pycr1.3",3.8757147985412e-09,-0.28311274754973,0.263,0.387,9.91485359762811e-05,"mid hindbrain","Pycr1"
"Pycr1.4",1.84162400225545e-09,-0.303704808595448,0.261,0.387,4.71124252256988e-05,"placodes","Pycr1"
"Pycr1.5",3.7066872934473e-35,0.49096190316179,0.706,0.354,9.48244743409689e-31,"presomitic mesoderm","Pycr1"
"Pycr1.6",6.76499414866788e-11,-0.338758223642848,0.233,0.388,1.73062080311222e-06,"forebrain","Pycr1"
"Pycr1.7",1.0557090889978e-07,-0.333881512254318,0.236,0.383,0.00270071499147416,"pharyngeal mesoderm","Pycr1"
"Pycr1.8",8.75209196328388e-08,-0.428717822963827,0.178,0.381,0.00223896016604728,"foregut","Pycr1"
"Pycr1.9",2.28306338486438e-10,-0.394536786095105,0.209,0.385,5.84053275116005e-06,"cardiac","Pycr1"
"Qdpr.1",1.11304829189832e-16,0.303407678118758,0.9,0.834,2.84740014033428e-12,"mesoderm progenitors","Qdpr"
"Qdpr.2",1.53751386854479e-14,0.293591311213396,0.898,0.835,3.93326797851128e-10,"neural tube","Qdpr"
"Qdpr.3",7.47378090517206e-16,-0.403844946001047,0.683,0.85,1.91194263116112e-11,"cardiac","Qdpr"
"Qtrt1.3",1.30599283057891e-13,-0.358870239377095,0.626,0.796,3.34099085918697e-09,"cardiac","Qtrt1"
"Rcc1l.2",1.20394453881732e-10,-0.310146130879419,0.371,0.559,3.07993091920247e-06,"cardiac","Rcc1l"
"Rexo2",4.79572999203626e-09,0.364832527261373,0.99,0.979,0.000122684364656272,"amnion","Rexo2"
"Rexo2.1",1.59581199538785e-09,-0.535095691385184,0.957,0.98,4.08240624660121e-05,"notochord","Rexo2"
"Rexo2.2",3.00987207840468e-22,-0.590422425776994,0.917,0.981,7.69985475097484e-18,"foregut","Rexo2"
"Rexo2.4",2.08125329447279e-08,-0.462521532051813,0.927,0.98,0.000532426217792029,"mid hindgut","Rexo2"
"Rfk.1",7.37635689580649e-20,0.35933716684121,0.596,0.402,1.88701962108522e-15,"placodes","Rfk"
"Rida",9.29002463985873e-20,-0.474662182081034,0.45,0.688,2.37657410336866e-15,"cardiac","Rida"
"Rnaseh1",3.22509903198923e-12,-0.349857212212522,0.399,0.609,8.25044834363485e-08,"cardiac","Rnaseh1"
"Romo1",1.38695955285793e-08,-0.301677416053468,0.993,0.997,0.000354811992812115,"endothelial","Romo1"
"Scp2.1",1.48268466152991e-09,0.269739857863337,0.89,0.845,3.7930039011258e-05,"somitic mesoderm","Scp2"
"Sdhaf4.2",3.44293590304874e-07,0.273153244716144,0.831,0.767,0.00880771862717928,"cardiac","Sdhaf4"
"Sdhc",2.72253173221321e-18,-0.321850488765099,0.853,0.906,6.96478067734784e-14,"placodes","Sdhc"
"Sdhd",1.42415760486902e-09,0.384930019850085,1,0.99,3.64327998477592e-05,"amnion","Sdhd"
"Sdhd.1",2.76203293882649e-16,0.365810522536164,0.996,0.989,7.06583266410593e-12,"cardiac","Sdhd"
"Sdhd.2",4.57277151294034e-07,-0.276613341907421,0.993,0.99,0.011698064084404,"endothelial","Sdhd"
"Sdsl.1",1.01674129978913e-18,0.322522917447689,0.456,0.263,2.60102759312055e-14,"forebrain","Sdsl"
"Sdsl.2",1.42728129362198e-06,-0.301822843338014,0.101,0.284,0.0365127100534376,"endothelial","Sdsl"
"Septin4",8.46122055907206e-10,0.272709948984814,0.23,0.07,2.16454944342181e-05,"amnion","Septin4"
"Septin4.1",1.9048889638881e-37,0.279848238926988,0.23,0.059,4.87308694741853e-33,"forebrain","Septin4"
"Sfxn1",2.55753546764081e-16,0.254233136957158,0.978,0.954,6.54268723331872e-12,"mixed mesoderm","Sfxn1"
"Sfxn1.2",9.09005558119694e-30,0.518413472050928,0.997,0.955,2.3254180187818e-25,"presomitic mesoderm","Sfxn1"
"Sfxn1.4",1.20035127486846e-39,-0.669554932327255,0.781,0.968,3.07073863136849e-35,"cardiac","Sfxn1"
"Sfxn1.5",3.21003386500445e-11,-0.471587767949948,0.899,0.959,8.21190863345438e-07,"endothelial","Sfxn1"
"Shmt2",5.66250602646672e-09,-0.63112226993825,0.449,0.756,0.000144858229169072,"notochord","Shmt2"
"Shmt2.1",2.62541087665661e-32,0.636592586883913,0.868,0.745,6.71632610466295e-28,"pharyngeal mesoderm","Shmt2"
"Shmt2.2",2.25108600249937e-11,0.503429717063885,0.919,0.748,5.75872821159389e-07,"extraembryonic mesoderm","Shmt2"
"Shmt2.4",2.42902940576963e-07,-0.5203662192372,0.488,0.756,0.00621394302583988,"mid hindgut","Shmt2"
"Slc25a1.1",2.44389744230791e-15,0.324586264384702,0.672,0.541,6.25197843691208e-11,"mesoderm progenitors","Slc25a1"
"Slc25a10",5.69611845686907e-09,0.315959751149409,0.592,0.445,0.000145718102363624,"somitic mesoderm","Slc25a10"
"Slc25a11.1",7.30310297332612e-21,0.490273306229614,0.964,0.945,1.86827980263629e-16,"cardiac","Slc25a11"
"Slc25a13",4.86064275969513e-26,0.390644158878878,0.808,0.613,1.24344963078521e-21,"placodes","Slc25a13"
"Slc25a13.1",2.66962561726767e-09,-0.304239925252401,0.471,0.641,6.82943625409414e-05,"pharyngeal mesoderm","Slc25a13"
"Slc25a24",5.91620136364278e-24,0.756886460409744,0.64,0.259,1.51348263284709e-19,"amnion","Slc25a24"
"Slc25a33.1",3.32793000987017e-15,0.275101971662784,0.635,0.474,8.51351055124986e-11,"mesoderm progenitors","Slc25a33"
"Slc25a33.4",5.96207824605101e-13,-0.393522049022988,0.295,0.501,1.52521885690477e-08,"cardiac","Slc25a33"
"Slc25a33.5",3.10882806261075e-16,-0.431166243002497,0.266,0.503,7.95300394977081e-12,"somitic mesoderm","Slc25a33"
"Slc25a39",1.85576584097324e-25,0.323680326958027,0.972,0.92,4.74742017437773e-21,"mixed mesoderm","Slc25a39"
"Slc25a39.1",3.17595310304647e-15,-0.280658531479496,0.863,0.934,8.12472322821348e-11,"mid hindbrain","Slc25a39"
"Slc25a39.2",4.0871119354719e-11,0.414778385616071,0.99,0.925,1.04556497533242e-06,"extraembryonic mesoderm","Slc25a39"
"Slc25a4",7.5004971810678e-43,0.931750636086787,1,1,1.91877718886076e-38,"amnion","Slc25a4"
"Slc25a4.1",2.44428122185728e-49,-0.67815299836556,1,1,6.25296022175529e-45,"mesoderm progenitors","Slc25a4"
"Slc25a4.2",1.62496117202497e-111,-1.12928149333191,0.998,1,4.15697567027427e-107,"neural tube","Slc25a4"
"Slc25a4.3",1.48243943802733e-56,0.299116043115436,1,1,3.79237657036152e-52,"mixed mesoderm","Slc25a4"
"Slc25a4.4",9.99375611442387e-38,-0.845695871289044,0.996,1,2.55660268919191e-33,"neural crest","Slc25a4"
"Slc25a4.5",3.2023066239764e-100,-0.945860572572783,1,1,8.19214080545644e-96,"mid hindbrain","Slc25a4"
"Slc25a4.6",1.53623164683072e-07,-0.37763042711999,1,1,0.00392998779892235,"presomitic mesoderm","Slc25a4"
"Slc25a4.7",3.69214078260741e-22,-0.505343803728158,1,1,9.44523455006626e-18,"forebrain","Slc25a4"
"Slc25a4.8",4.95330424303048e-62,0.568125317919067,1,1,1.26715429145206e-57,"pharyngeal mesoderm","Slc25a4"
"Slc25a4.9",2.03373737628535e-13,0.252705412717609,1,1,5.20270695601318e-09,"foregut","Slc25a4"
"Slc25a4.10",5.16417506901744e-23,0.546333836638395,1,1,1.32109926615604e-18,"extraembryonic mesoderm","Slc25a4"
"Slc25a4.11",2.7658965592709e-126,1.42022356151463,1,1,7.07571657792682e-122,"cardiac","Slc25a4"
"Slc25a4.12",2.50278096710785e-19,0.284085240478975,1,1,6.4026142700553e-15,"somitic mesoderm","Slc25a4"
"Slc25a4.13",4.57464978187765e-29,0.527066094620692,1,1,1.17028690719994e-24,"endothelial","Slc25a4"
"Slc25a5",6.23603233155408e-20,0.289535621842152,1,1,1.59530179105816e-15,"neural crest","Slc25a5"
"Slc25a5.1",2.75401452686743e-42,-0.756636649409574,1,1,7.04531996263225e-38,"foregut","Slc25a5"
"Slc25a5.2",6.3618359990846e-13,0.325200087829085,1,1,1.62748488528582e-08,"extraembryonic mesoderm","Slc25a5"
"Slc25a5.3",2.46771273004191e-54,0.720396731721103,1,1,6.31290270599321e-50,"endothelial","Slc25a5"
"Slc25a5.4",1.3742868322769e-10,-0.369824881933892,1,1,3.51570057433077e-06,"mid hindgut","Slc25a5"
"Slirp",2.20459858678644e-08,-0.33558482094234,0.935,0.971,0.000563980410471707,"endothelial","Slirp"
"Smdt1",9.64568758293811e-34,0.385012417145123,1,1,2.46755979746723e-29,"cardiac","Smdt1"
"Smim26",3.22109270803968e-12,0.334447469886281,0.644,0.458,8.24019936570712e-08,"cardiac","Smim26"
"Snd1",1.8732806681199e-07,0.382491372369461,0.806,0.667,0.00479222660518433,"endothelial","Snd1"
"Sod1",3.42095151414755e-14,0.552396588967899,0.863,0.699,8.75147816349226e-10,"endothelial","Sod1"
"Sod2",5.40299810077098e-10,-0.368347146116509,0.885,0.96,1.38219497413923e-05,"foregut","Sod2"
"Spg7",4.29495584527388e-07,0.33083667194215,0.79,0.539,0.0109873560433796,"amnion","Spg7"
"Sphkap",0,0.597817315250843,0.36,0.002,0,"cardiac","Sphkap"
"Spr.2",3.12029184987818e-07,0.372984455073394,0.963,0.864,0.00798233061035836,"mid hindgut","Spr"
"Sptlc2.1",1.63399659171556e-09,-0.255926148482006,0.43,0.543,4.18009008092674e-05,"mid hindbrain","Sptlc2"
"Sptlc2.3",3.7332759127494e-23,0.71645131531437,0.806,0.524,9.55046643999552e-19,"endothelial","Sptlc2"
"Ssbp1",2.07214661544313e-11,-0.377847617708879,0.99,0.999,5.3009654716266e-07,"amnion","Ssbp1"
"Ssbp1.1",1.84402386669417e-29,-0.374392729486143,0.996,0.999,4.71738185577703e-25,"cardiac","Ssbp1"
"Ssbp1.2",1.22179009974416e-28,-0.588944533962911,0.978,0.999,3.12558343316551e-24,"endothelial","Ssbp1"
"Stoml2",2.01872392781033e-35,-0.432257192523456,0.993,1,5.1642995521244e-31,"cardiac","Stoml2"
"Stoml2.1",7.16020770103112e-11,-0.306665871641908,1,1,1.83172433407778e-06,"endothelial","Stoml2"
"Suclg2",6.27432377952424e-08,0.259952666315621,0.893,0.865,0.00160509750927789,"pharyngeal mesoderm","Suclg2"
"Tamm41",1.33493761426313e-15,-0.399393669732126,0.367,0.597,3.41503740480794e-11,"cardiac","Tamm41"
"Taz",6.70361004062134e-07,0.456695535968504,0.667,0.434,0.0171491752059175,"notochord","Taz"
"Tbrg4",1.6663590940297e-06,-0.480277104123579,0.304,0.582,0.0426287983434677,"notochord","Tbrg4"
"Tfam",2.73853987204863e-15,-0.33498278976462,0.899,0.955,7.00573270067482e-11,"cardiac","Tfam"
"Tfam.1",1.95890242758222e-07,-0.319711845704285,0.892,0.954,0.00501126419024085,"endothelial","Tfam"
"Timm10.1",3.26667327088473e-13,-0.430554079249855,0.86,0.951,8.3568035615773e-09,"foregut","Timm10"
"Timm10.2",1.83337513314586e-08,0.37990700932037,0.949,0.948,0.000469014026561375,"extraembryonic mesoderm","Timm10"
"Timm10b",7.31357182945857e-17,0.291284825236513,0.969,0.933,1.87095794541209e-12,"mesoderm progenitors","Timm10b"
"Timm10b.1",2.09038966869487e-10,-0.250940949925211,0.912,0.939,5.3476348504552e-06,"placodes","Timm10b"
"Timm10b.2",7.4464634945532e-10,-0.271757781245218,0.907,0.939,1.9049542911766e-05,"forebrain","Timm10b"
"Timm10b.3",1.72302925495309e-21,0.672662582163313,0.986,0.935,4.40785344002099e-17,"endothelial","Timm10b"
"Timm10b.4",2.55729076913767e-19,0.862671862207496,0.976,0.936,6.54206124560798e-15,"mid hindgut","Timm10b"
"Timm17a.1",1.67085037659104e-10,0.343757173587225,0.99,0.994,4.27436943339521e-06,"extraembryonic mesoderm","Timm17a"
"Timm17a.2",9.9751985815719e-24,0.399424970664743,1,0.994,2.55185530113772e-19,"cardiac","Timm17a"
"Timm21",1.32935522005807e-08,0.264634467986805,0.878,0.826,0.000340075652395255,"presomitic mesoderm","Timm21"
"Timm23",1.33356257755335e-16,-0.527649196060823,1,1,3.41151978589698e-12,"notochord","Timm23"
"Timm23.1",8.49475058748485e-20,-0.379770242666844,1,1,2.17312709529037e-15,"foregut","Timm23"
"Timm23.2",6.93605700939558e-15,0.350571784419992,1,1,1.77438210414358e-10,"extraembryonic mesoderm","Timm23"
"Timm50",2.59633447176753e-75,0.701178332630154,1,0.992,6.6419428456757e-71,"presomitic mesoderm","Timm50"
"Timm8a1",9.52401357015451e-12,-0.378145864787382,0.987,0.993,2.43643315151693e-07,"foregut","Timm8a1"
"Timm8a1.1",1.25561805917073e-29,-0.4689496212636,0.968,0.995,3.21212211897055e-25,"cardiac","Timm8a1"
"Timm8b",7.28211128494285e-08,-0.310067539796809,0.99,0.998,0.00186290970891408,"amnion","Timm8b"
"Timm8b.1",2.35787775536782e-28,-0.618528440877166,0.971,0.998,6.03192287378196e-24,"endothelial","Timm8b"
"Timm9",4.65918032561682e-07,-0.452711468905186,0.797,0.943,0.0119191151089929,"notochord","Timm9"
"Timm9.1",3.78737539291524e-26,-0.377621215038227,0.882,0.947,9.68886373015576e-22,"placodes","Timm9"
"Timm9.2",1.03034725938751e-12,-0.457104414622227,0.892,0.942,2.63583435896512e-08,"foregut","Timm9"
"Timm9.3",5.27825050339954e-08,0.377452370660998,0.97,0.94,0.00135028204377967,"extraembryonic mesoderm","Timm9"
"Timmdc1",1.15361418845282e-09,0.314947148029597,0.612,0.475,2.9511758169e-05,"cardiac","Timmdc1"
"Tmem126a",2.98719680354376e-11,0.253087671720551,0.991,0.98,7.64184686282564e-07,"neural crest","Tmem126a"
"Tmem126a.1",9.86594669513397e-08,-0.282192816597937,0.962,0.981,0.00252390648354917,"foregut","Tmem126a"
"Tmem126a.2",1.30546153450429e-29,-0.730854360521678,0.827,0.985,3.33963169756887e-25,"endothelial","Tmem126a"
"Tmem14c",5.70760397445396e-11,0.596252673598969,1,0.998,1.46011924874481e-06,"notochord","Tmem14c"
"Tmem205",3.94625315665782e-13,0.741786438396621,0.797,0.523,1.0095304825362e-08,"notochord","Tmem205"
"Tmem65",2.92242537799238e-08,0.428676490808526,0.52,0.297,0.00074761486019801,"amnion","Tmem65"
"Tmem65.1",4.97888364807299e-18,0.381008326111555,0.511,0.289,1.27369801485003e-13,"cardiac","Tmem65"
"Tomm20",1.58768441337999e-27,0.274801698221759,1,1,4.0616142663087e-23,"neural crest","Tomm20"
"Tomm20.1",2.01506683402628e-15,-0.433136942717264,1,1,5.15494397480603e-11,"notochord","Tomm20"
"Tomm22",2.16544513119035e-11,0.269363067616967,1,1,5.53964173461116e-07,"extraembryonic mesoderm","Tomm22"
"Tomm40",2.74159649486366e-08,-0.368126635874667,1,1,0.000701355215316021,"notochord","Tomm40"
"Tomm40.1",6.0674099956389e-13,-0.308426550473978,1,1,1.55216482508434e-08,"foregut","Tomm40"
"Tomm5",3.36573408811084e-34,0.278113693956036,1,0.999,8.61022094420515e-30,"mixed mesoderm","Tomm5"
"Tomm5.1",3.8887463455821e-11,-0.501795644896834,1,0.999,9.94819090126814e-07,"notochord","Tomm5"
"Tomm5.2",1.11658525463447e-19,0.518154123275383,1,0.999,2.85644839840591e-15,"extraembryonic mesoderm","Tomm5"
"Tomm5.3",1.66761241329361e-16,-0.291298179922466,1,0.999,4.26608607568773e-12,"cardiac","Tomm5"
"Tomm70a",1.65247720738865e-08,-0.315606469293168,0.917,0.955,0.000422736719194164,"foregut","Tomm70a"
"Tomm70a.1",1.28597682547432e-06,-0.403918988868426,0.927,0.954,0.032897859149284,"mid hindgut","Tomm70a"
"Top1mt",2.45874444002436e-08,0.401519870807615,0.406,0.161,0.000628996002647033,"notochord","Top1mt"
"Trmt1",2.25845875774651e-16,-0.398282432023527,0.673,0.838,5.77758919406712e-12,"cardiac","Trmt1"
"Trmt10c.1",1.90011267055004e-18,-0.411638046712701,0.687,0.854,4.86086823380111e-14,"cardiac","Trmt10c"
"Trnt1.1",6.93785427161888e-07,-0.345957444416054,0.669,0.797,0.0177484187976554,"endothelial","Trnt1"
"Tsfm",1.48972742882088e-07,-0.382884396012435,0.93,0.963,0.00381102070840958,"amnion","Tsfm"
"Tspo",4.69550902904758e-23,0.346508047771449,0.846,0.713,1.20120511981095e-18,"mesoderm progenitors","Tspo"
"Tspo.1",1.55711259763632e-07,-0.268164342638886,0.657,0.732,0.00398340544727323,"neural tube","Tspo"
"Tspo.2",1.60555541013628e-09,-0.400862047796216,0.609,0.732,4.10733185021063e-05,"neural crest","Tspo"
"Tspo.3",9.44280913420945e-15,-0.346879962113558,0.625,0.737,2.41565943271346e-10,"mid hindbrain","Tspo"
"Tspo.4",5.22205775753001e-18,0.996629151813374,0.928,0.723,1.33590681553133e-13,"notochord","Tspo"
"Tspo.5",7.8038691493615e-15,0.338854667271577,0.845,0.718,1.99638580578966e-10,"presomitic mesoderm","Tspo"
"Tspo.6",7.17688107532404e-13,-0.417274357241271,0.582,0.735,1.83598971668939e-08,"somitic mesoderm","Tspo"
"Tspo.8",4.86737296576592e-21,1.08184058983287,0.902,0.723,1.24517135210224e-16,"mid hindgut","Tspo"
"Tst.1",1.82555266936098e-18,0.32570503900768,0.525,0.325,4.67012883875927e-14,"forebrain","Tst"
"Tst.3",3.68030073198193e-07,-0.250547326498882,0.205,0.35,0.00941494533255617,"cardiac","Tst"
"Txn2",2.26865819132128e-09,0.289953399226391,1,0.998,5.80368138503809e-05,"extraembryonic mesoderm","Txn2"
"Txn2.1",1.82486324471068e-07,-0.264147722746373,0.986,0.999,0.00466836515261887,"endothelial","Txn2"
"Ucp2.1",1.07875850083464e-23,0.284837241269724,0.475,0.258,2.75967999683517e-19,"mesoderm progenitors","Ucp2"
"Ucp2.3",5.67821357525969e-27,0.657069491676772,0.611,0.268,1.45260059682293e-22,"foregut","Ucp2"
"Ucp2.4",1.67039907002866e-15,-0.357549796766334,0.071,0.292,4.27321490094732e-11,"somitic mesoderm","Ucp2"
"Ucp2.5",2.03818923951909e-09,0.618674268635441,0.537,0.275,5.21409571253775e-05,"mid hindgut","Ucp2"
"Ung.2",2.3376984686072e-16,-0.537881866572919,0.571,0.792,5.98030022239095e-12,"somitic mesoderm","Ung"
"Ung.3",7.63543457824029e-11,-0.675165812630991,0.576,0.785,1.95329687380543e-06,"endothelial","Ung"
"Uqcr10",5.65236688424367e-15,0.294426952433664,1,1,1.44598849632721e-10,"cardiac","Uqcr10"
"Uqcrq",5.03966091276331e-07,-0.321183465483442,1,1,0.0128924605470311,"notochord","Uqcrq"
"Uqcrq.1",2.46008956415399e-18,-0.328889598892459,1,1,6.29340112301874e-14,"foregut","Uqcrq"
"Vdac1",1.13681104031352e-13,0.35358073547707,1,1,2.90819000333004e-09,"amnion","Vdac1"
"Vdac1.1",1.2070336636222e-09,-0.356375760393917,1,1,3.08783351827832e-05,"notochord","Vdac1"
"Vdac1.2",3.42575141496394e-10,0.283304861881688,1,1,8.76375726976075e-06,"extraembryonic mesoderm","Vdac1"
"Vdac1.3",5.78699919641909e-18,0.250337516262624,1,1,1.48043013442793e-13,"cardiac","Vdac1"
"Vdac1.4",3.14247674411985e-16,0.316800935422121,1,1,8.03908400680739e-12,"endothelial","Vdac1"
"Vdac2",3.48906563166801e-18,0.364055515081834,1,1,8.92572769893309e-14,"amnion","Vdac2"
"Vdac2.1",7.98452711196737e-77,0.648702196269471,1,1,2.04260172578349e-72,"cardiac","Vdac2"
"Yars2",2.93489353948351e-16,0.282833782632662,0.902,0.83,7.50804465270672e-12,"mesoderm progenitors","Yars2"
"Yars2.2",6.30412845619139e-15,-0.384092589702018,0.691,0.846,1.61272214166288e-10,"cardiac","Yars2"
"Yrdc",4.44868678216225e-13,0.344468909096185,0.982,0.904,1.13806305261275e-08,"neural crest","Yrdc"
"Yrdc.2",5.61337826187216e-07,0.366015921890449,0.97,0.907,0.0143601442695214,"extraembryonic mesoderm","Yrdc"
